StatusA11,StatusA12,StatusA13,StatusA14,Month,Credit_HistoryA30,Credit_HistoryA31,Credit_HistoryA32,Credit_HistoryA33,Credit_HistoryA34,PurposeA40,PurposeA41,PurposeA42,PurposeA43,PurposeA44,PurposeA45,PurposeA46,PurposeA48,PurposeA49,PurposeA410,Credit_Amount,SavingsA61,SavingsA62,SavingsA63,SavingsA64,SavingsA65,EmploymentA71,EmploymentA72,EmploymentA73,EmploymentA74,EmploymentA75,Investment_as_Income_Percentage,Sex,Other_Debtors101,Other_Debtors102,Other_Debtors103,Residence_Since,Property121,Property122,Property123,Property124,Age,Installment_PlansA141,Installment_PlansA142,Installment_PlansA143,Housing151,Housing152,Housing153,Number_of_Credits,Skill_LevelA171,Skill_LevelA172,Skill_LevelA173,Skill_LevelA174,People_Liable_For,TelephoneA191,TelephoneA192,Foreign_WorkerA201,Foreign_WorkerA202,Label,LabelPred
0,1,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1113,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,4,1,0,0,0,26,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1
1,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,662,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,4,1,0,0,0,41,0,0,1,0,1,0,1,0,1,0,0,2,0,1,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3105,0,0,0,0,1,0,1,0,0,0,4,1,1,0,0,2,0,0,1,0,25,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3612,1,0,0,0,0,0,0,0,0,1,3,0,1,0,0,4,0,1,0,0,37,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7763,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,0,1,42,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,2,2
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1552,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,0,1,0,32,1,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1
0,0,0,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1750,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,4,0,1,0,0,45,1,0,0,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5433,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,4,0,1,0,0,26,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2930,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1,1,0,0,0,27,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1927,0,0,0,0,1,0,0,1,0,0,3,0,1,0,0,2,0,0,1,0,33,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,937,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,3,0,0,1,0,27,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4241,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,1,0,0,0,36,0,0,1,0,1,0,3,0,1,0,0,1,0,1,1,0,2,1
0,1,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2329,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,45,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,918,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,1,0,0,30,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,2
0,0,1,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1275,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,2,0,1,0,0,23,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1808,1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,1,0,0,0,22,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
0,1,0,0,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9157,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,2,0,0,0,1,27,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1
0,1,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3441,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,4,0,0,1,0,21,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,640,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,1,0,0,0,49,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,42,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4042,0,0,1,0,0,0,0,1,0,0,4,1,1,0,0,4,1,0,0,0,36,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1355,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,4,0,0,1,0,25,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,2,2
1,0,0,0,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4583,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,2,1,0,0,0,32,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,684,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,0,1,0,40,0,0,1,1,0,0,1,0,1,0,0,2,1,0,1,0,2,2
0,0,0,1,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10222,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,3,0,0,1,0,37,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6314,1,0,0,0,0,1,0,0,0,0,4,1,0,1,0,2,0,0,0,1,27,1,0,0,0,1,0,2,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4139,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,3,0,1,0,0,27,0,0,1,0,1,0,2,0,1,0,0,1,0,1,1,0,1,1
0,0,0,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2279,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,4,0,0,0,1,37,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1478,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,3,1,0,0,0,33,1,0,0,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3651,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,3,0,1,0,0,31,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1
0,0,0,1,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1236,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,4,0,1,0,0,50,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2528,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,0,1,0,0,32,0,0,1,0,1,0,1,0,0,1,0,2,0,1,1,0,1,1
0,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1206,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,4,1,0,0,0,25,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1138,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,1,0,0,0,25,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1505,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,0,1,32,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,433,0,0,0,1,0,0,1,0,0,0,4,0,1,0,0,2,0,1,0,0,24,1,0,0,1,0,0,1,0,0,1,0,2,1,0,1,0,2,1
1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1228,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,2,1,0,0,0,24,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
0,0,0,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,250,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,2,1,0,0,0,41,1,0,0,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6416,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,3,0,0,0,1,59,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,2
0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4280,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,4,0,0,1,0,26,0,0,1,1,0,0,2,0,1,0,0,1,1,0,1,0,2,2
0,0,0,1,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5248,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,3,0,0,1,0,26,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,841,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,4,1,0,0,0,23,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1555,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,4,0,0,0,1,55,0,0,1,0,0,1,2,0,0,1,0,2,1,0,1,0,2,1
1,0,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1285,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,4,0,0,0,1,32,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,2
1,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,691,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,3,0,1,0,0,35,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,2,1
1,0,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3108,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,4,0,1,0,0,31,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,2
0,0,0,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2901,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,4,1,0,0,0,31,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3617,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,0,0,1,0,28,0,0,1,1,0,0,3,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2812,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,4,1,0,0,0,26,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5711,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,2,0,0,1,0,38,0,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6468,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,4,1,0,0,0,60,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2751,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,3,0,0,1,0,38,0,0,1,0,1,0,2,0,0,1,0,2,0,1,1,0,1,1
0,1,0,0,48,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6224,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,0,1,50,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,2
1,0,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7511,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,4,0,1,0,0,51,0,0,1,0,0,1,1,0,0,1,0,2,0,1,1,0,2,1
0,0,0,1,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,976,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,35,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7472,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2,1,0,0,0,24,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1
0,0,0,1,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1554,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,1,0,24,0,0,1,1,0,0,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,8,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,731,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,47,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,1,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2327,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,3,1,0,0,0,25,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
0,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,601,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,1,0,0,0,23,0,0,1,1,0,0,1,0,1,0,0,2,1,0,1,0,1,1
0,1,0,0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3976,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,3,0,0,1,0,35,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2235,1,0,0,0,0,0,0,1,0,0,4,1,0,0,1,2,0,1,0,0,33,1,0,0,1,0,0,2,0,0,1,0,1,1,0,0,1,2,2
1,0,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1442,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,4,0,0,0,1,32,0,0,1,0,0,1,2,0,1,0,0,2,1,0,1,0,2,2
0,0,0,1,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3331,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,4,0,1,0,0,42,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7814,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,3,0,0,1,0,38,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9277,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,4,0,0,0,1,48,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1098,1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,4,0,0,1,0,65,0,0,1,0,1,0,2,1,0,0,0,1,1,0,1,0,1,1
0,0,0,1,28,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7824,0,0,0,0,1,0,1,0,0,0,3,1,0,0,1,4,1,0,0,0,40,1,0,0,1,0,0,2,0,0,1,0,2,0,1,1,0,1,1
0,1,0,0,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5800,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,4,0,0,1,0,34,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1169,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,3,0,1,0,0,29,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3485,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,4,1,0,0,0,44,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10477,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,4,0,0,0,1,42,0,0,1,0,0,1,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3711,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,2,0,0,1,0,27,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3195,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,2,1,0,0,0,33,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3161,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,1,0,0,31,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,2,2
0,1,0,0,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18424,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,1,0,0,32,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,2,2
1,0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2359,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,33,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12749,0,0,1,0,0,0,0,0,1,0,4,1,1,0,0,1,0,0,1,0,37,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,697,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,2,0,0,1,0,46,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,2,2
1,0,0,0,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1049,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,4,0,1,0,0,21,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,2
0,0,0,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3527,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,3,0,1,0,0,45,0,0,1,0,1,0,1,0,0,0,1,2,0,1,1,0,1,1
0,0,1,0,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3656,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,1,0,0,49,0,1,0,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3069,0,1,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,0,1,30,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,21,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2353,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,1,0,0,47,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2397,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,2,0,0,1,0,35,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,2,1
0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,454,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,1,0,0,22,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2520,0,0,1,0,0,0,0,1,0,0,4,1,1,0,0,2,0,1,0,0,23,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,2,1
1,0,0,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1193,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,4,0,0,0,1,29,0,0,1,1,0,0,2,1,0,0,0,1,1,0,1,0,2,2
0,0,1,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1258,0,0,1,0,0,0,0,1,0,0,3,0,1,0,0,3,0,0,1,0,57,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1264,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,1,0,0,25,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,2
1,0,0,0,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1433,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,3,0,1,0,0,25,0,0,1,1,0,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1743,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0,1,0,0,48,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3565,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,0,1,0,0,37,0,0,1,0,1,0,2,0,1,0,0,2,1,0,1,0,1,1
