StatusA11,StatusA12,StatusA13,StatusA14,Month,Credit_HistoryA30,Credit_HistoryA31,Credit_HistoryA32,Credit_HistoryA33,Credit_HistoryA34,PurposeA40,PurposeA41,PurposeA42,PurposeA43,PurposeA44,PurposeA45,PurposeA46,PurposeA48,PurposeA49,PurposeA410,Credit_Amount,SavingsA61,SavingsA62,SavingsA63,SavingsA64,SavingsA65,EmploymentA71,EmploymentA72,EmploymentA73,EmploymentA74,EmploymentA75,Investment_as_Income_Percentage,Sex,Other_Debtors101,Other_Debtors102,Other_Debtors103,Residence_Since,Property121,Property122,Property123,Property124,Age,Installment_PlansA141,Installment_PlansA142,Installment_PlansA143,Housing151,Housing152,Housing153,Number_of_Credits,Skill_LevelA171,Skill_LevelA172,Skill_LevelA173,Skill_LevelA174,People_Liable_For,TelephoneA191,TelephoneA192,Foreign_WorkerA201,Foreign_WorkerA202,Label,LabelPred
0,1,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,625,1,0,0,0,0,0,1,0,0,0,4,1,0,0,1,1,1,0,0,0,26,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4657,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,0,0,1,0,30,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,10961,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,2,0,0,0,1,27,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,2,2
0,0,1,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4210,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,26,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2507,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,4,0,0,0,1,51,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,866,1,0,0,0,0,0,0,1,0,0,4,1,0,0,1,2,1,0,0,0,25,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1823,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,2,0,0,1,0,30,0,1,0,0,1,0,1,0,0,0,1,2,1,0,1,0,2,2
0,1,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14555,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,2,0,1,0,0,23,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,2,1
0,1,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2767,0,1,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0,0,1,0,61,1,0,0,1,0,0,2,0,1,0,0,1,1,0,1,0,2,1
0,0,0,1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1595,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,2,0,1,0,0,51,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,717,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,52,0,0,1,0,1,0,3,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1204,0,1,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,0,0,1,35,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1
0,0,1,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2251,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,46,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4151,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,3,0,1,0,0,35,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2684,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,1,0,0,0,35,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2149,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,0,0,1,29,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3812,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,4,0,0,1,0,23,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1154,0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,4,1,0,0,0,57,0,0,1,0,1,0,3,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1603,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,4,0,0,1,0,55,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5302,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,4,0,0,0,1,36,0,0,1,0,0,1,3,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2748,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,4,0,0,0,1,57,1,0,0,0,0,1,3,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,36,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6304,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,36,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1533,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,3,0,0,1,0,38,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2662,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,3,0,1,0,0,32,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1
0,0,0,1,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1402,0,0,1,0,0,0,0,0,1,0,3,0,1,0,0,4,0,0,1,0,37,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,48,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12169,0,0,0,0,1,1,0,0,0,0,4,1,0,1,0,4,0,0,0,1,36,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,2
0,0,0,1,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2697,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,1,0,0,0,32,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1
0,0,0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2404,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,1,0,26,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1262,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,4,0,1,0,0,49,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1901,0,1,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,0,1,0,29,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,15,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3368,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,4,0,0,0,1,23,0,0,1,1,0,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1520,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,1,0,0,63,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3878,0,1,0,0,0,0,1,0,0,0,4,1,1,0,0,2,0,0,1,0,37,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,47,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10722,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,35,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,2
0,1,0,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9398,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,4,0,0,1,0,28,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,2,2
1,0,0,0,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6419,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,4,0,0,0,1,44,0,0,1,0,0,1,2,0,0,0,1,2,0,1,1,0,1,1
0,0,0,1,48,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7629,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,2,0,0,1,0,46,1,0,0,0,1,0,2,0,0,0,1,2,1,0,1,0,1,1
0,1,0,0,48,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9960,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,26,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,2
0,1,0,0,21,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2745,0,0,0,1,0,0,0,0,1,0,3,1,1,0,0,2,0,0,1,0,32,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,36,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3804,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,0,42,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,1
0,0,1,0,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1344,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,2,1,0,0,0,37,1,0,0,0,1,0,2,0,1,0,0,2,1,0,1,0,2,1
0,0,0,1,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1543,0,0,0,1,0,0,0,1,0,0,4,1,1,0,0,2,1,0,0,0,33,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1237,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,4,1,0,0,0,24,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
0,1,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,276,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,1,0,0,0,22,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5381,0,0,0,0,1,1,0,0,0,0,3,1,1,0,0,4,0,0,0,1,40,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1
0,0,0,1,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5511,0,1,0,0,0,0,0,1,0,0,4,1,1,0,0,1,0,0,1,0,25,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,1,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3749,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,4,0,0,1,0,26,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,708,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,3,0,1,0,0,38,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,701,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,32,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3643,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,1,0,0,27,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4249,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,2,0,0,1,0,28,0,0,1,0,1,0,2,0,0,0,1,1,1,0,1,0,2,1
1,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2910,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,1,34,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2659,0,0,0,1,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,28,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,2
0,0,0,1,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1028,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,3,1,0,0,0,36,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,1,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4473,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0,0,1,0,31,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1068,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,28,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1
1,0,0,0,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6615,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,4,0,0,0,1,75,0,0,1,0,0,1,2,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,18,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1864,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,2,1,0,0,0,30,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,2,1
1,0,0,0,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4110,1,0,0,0,0,0,0,0,0,1,3,1,1,0,0,4,0,0,0,1,23,1,0,0,1,0,0,2,0,0,1,0,2,1,0,1,0,2,2
1,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3384,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,1,0,0,0,44,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,2,1
1,0,0,0,15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1275,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,2,0,0,1,0,24,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,2
1,0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4169,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,1,0,0,28,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1521,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,31,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,2
0,1,0,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5743,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,4,0,0,0,1,24,0,0,1,0,0,1,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3599,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4,0,0,1,0,26,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,1,0,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3949,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,37,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1
0,1,0,0,13,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,882,1,0,0,0,0,0,1,0,0,0,4,1,0,0,1,4,1,0,0,0,23,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3758,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,4,0,0,0,1,23,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1
0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1136,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,3,0,0,0,1,32,0,0,1,0,0,1,2,0,0,1,0,2,1,0,1,0,2,1
0,1,0,0,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,959,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,1,0,29,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,2,1
0,1,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1246,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,2,1,0,0,0,23,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
0,0,0,1,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4463,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,26,0,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,2,1
0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1239,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,4,0,0,0,1,61,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1
0,0,1,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2247,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,1,0,36,0,1,0,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2473,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,0,1,0,25,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,2,2
0,0,0,1,18,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3850,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,0,1,0,27,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3650,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,4,0,0,1,0,22,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,2
1,0,0,0,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3446,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0,0,1,0,42,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,2,1
0,0,0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6070,1,0,0,0,0,0,0,0,0,1,3,1,1,0,0,4,0,0,1,0,33,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13756,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,4,0,0,0,1,63,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,18,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2320,1,0,0,0,0,1,0,0,0,0,2,1,1,0,0,3,1,0,0,0,34,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,362,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,4,0,0,1,0,52,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,20,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2212,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,4,0,0,1,0,39,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12976,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,4,0,0,0,1,38,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,2,2
0,0,1,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1330,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,1,0,0,0,26,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2238,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,25,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2326,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,4,0,0,1,0,27,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1449,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,2,0,0,1,0,27,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,983,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,4,1,0,0,0,19,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3249,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,4,0,0,0,1,39,1,0,0,0,0,1,1,0,0,0,1,2,0,1,1,0,1,1
1,0,0,0,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1957,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,4,0,0,1,0,31,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,39,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11760,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,3,0,0,0,1,32,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2578,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,4,0,0,0,1,55,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1516,0,0,0,1,0,0,0,1,0,0,4,0,1,0,0,1,1,0,0,0,43,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1473,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,4,1,0,0,0,39,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1887,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,4,1,0,0,0,28,1,0,0,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8648,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,2,0,0,1,0,27,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,2,1
0,1,0,0,18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2899,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,43,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1
0,0,0,1,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2197,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,4,0,0,1,0,43,0,0,1,0,1,0,2,0,0,1,0,2,0,1,1,0,1,1
1,0,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1053,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,2,1,0,0,0,27,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3235,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,2,0,0,1,0,26,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,0,1,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,939,0,0,1,0,0,0,0,0,1,0,4,1,1,0,0,2,1,0,0,0,28,0,0,1,0,1,0,3,0,0,1,0,1,0,1,1,0,2,1
0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2292,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,2,0,0,1,0,42,0,1,0,0,1,0,2,0,0,0,1,1,0,1,1,0,2,1
0,0,0,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1597,0,0,1,0,0,0,0,1,0,0,3,1,1,0,0,2,0,0,0,1,40,0,0,1,1,0,0,1,0,1,0,0,2,1,0,0,1,1,1
1,0,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1381,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,2,0,1,0,0,35,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5842,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,1,0,0,35,0,0,1,0,1,0,2,0,0,1,0,2,0,1,1,0,1,1
0,0,0,1,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3186,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,3,0,0,1,0,20,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2779,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,3,0,0,1,0,21,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,28,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2743,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0,0,1,0,29,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1149,0,0,0,1,0,0,0,1,0,0,4,1,1,0,0,3,1,0,0,0,46,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1313,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,0,0,1,0,20,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,18,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1190,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,4,0,0,0,1,55,0,0,1,0,0,1,3,1,0,0,0,2,1,0,1,0,2,1
