StatusA11,StatusA12,StatusA13,StatusA14,Month,Credit_HistoryA30,Credit_HistoryA31,Credit_HistoryA32,Credit_HistoryA33,Credit_HistoryA34,PurposeA40,PurposeA41,PurposeA42,PurposeA43,PurposeA44,PurposeA45,PurposeA46,PurposeA48,PurposeA49,PurposeA410,Credit_Amount,SavingsA61,SavingsA62,SavingsA63,SavingsA64,SavingsA65,EmploymentA71,EmploymentA72,EmploymentA73,EmploymentA74,EmploymentA75,Investment_as_Income_Percentage,Sex,Other_Debtors101,Other_Debtors102,Other_Debtors103,Residence_Since,Property121,Property122,Property123,Property124,Age,Installment_PlansA141,Installment_PlansA142,Installment_PlansA143,Housing151,Housing152,Housing153,Number_of_Credits,Skill_LevelA171,Skill_LevelA172,Skill_LevelA173,Skill_LevelA174,People_Liable_For,TelephoneA191,TelephoneA192,Foreign_WorkerA201,Foreign_WorkerA202,Label,LabelPred
0,0,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1388,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,2,1,0,0,0,26,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2133,0,0,0,0,1,0,0,0,0,1,4,0,1,0,0,4,0,0,0,1,52,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2039,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,1,0,0,0,20,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,2,1
1,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2799,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,1,0,0,0,36,0,0,1,1,0,0,2,0,0,1,0,2,1,0,1,0,1,1
0,1,0,0,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2718,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,4,0,1,0,0,20,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,2,1
0,1,0,0,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1837,1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,4,0,0,0,1,34,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,2,2
0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4526,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,1,0,0,0,74,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2671,0,1,0,0,0,0,0,1,0,0,4,0,0,1,0,4,0,0,0,1,50,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1300,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,0,0,1,45,1,0,0,0,0,1,1,0,0,1,0,2,1,0,1,0,1,1
0,1,0,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1437,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,3,0,0,0,1,29,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3832,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,4,1,0,0,0,64,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1393,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,1,0,0,47,1,0,0,0,1,0,3,0,0,1,0,2,0,1,1,0,1,1
0,1,0,0,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6361,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,1,41,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,1,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1297,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,4,1,0,0,0,23,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2384,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,64,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,2
1,0,0,0,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,975,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,3,0,1,0,0,25,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2631,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,2,1,0,0,0,25,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1103,1,0,0,0,0,0,0,0,1,0,4,1,0,0,1,3,1,0,0,0,29,0,0,1,0,1,0,2,0,0,1,0,1,1,0,0,1,1,1
0,0,0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1800,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,24,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6331,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,0,1,46,0,0,1,0,0,1,2,0,0,1,0,1,0,1,1,0,2,1
1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1198,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,4,0,0,0,1,35,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,30,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7596,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,4,0,0,1,0,63,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,1,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3148,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0,2,0,0,1,0,31,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,27,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2570,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,3,1,0,0,0,21,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1316,0,0,1,0,0,0,0,1,0,0,2,1,1,0,0,2,0,1,0,0,47,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1882,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,4,0,0,1,0,25,1,0,0,1,0,0,2,0,0,1,0,1,1,0,1,0,2,2
0,0,1,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1275,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,4,1,0,0,0,36,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1987,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,4,1,0,0,0,21,0,0,1,1,0,0,1,0,1,0,0,2,1,0,1,0,2,1
1,0,0,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,976,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,23,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,2
0,0,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1299,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,74,0,0,1,0,1,0,3,1,0,0,0,2,1,0,0,1,1,1
0,0,0,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1393,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,2,1,0,0,0,31,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2124,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,4,1,0,0,0,24,0,0,1,1,0,0,2,0,0,1,0,1,1,0,1,0,2,1
1,0,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2214,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,3,0,1,0,0,24,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12680,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,0,0,1,30,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,2,1
0,0,0,1,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1655,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,4,1,0,0,0,63,0,0,1,0,1,0,2,0,1,0,0,1,0,1,1,0,1,1
1,0,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3509,1,0,0,0,0,0,0,0,1,0,4,0,0,0,1,1,1,0,0,0,25,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3872,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,4,0,0,1,0,67,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1410,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,1,0,0,0,31,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1258,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,4,0,1,0,0,22,0,0,1,1,0,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,717,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,54,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1549,0,0,0,0,1,0,1,0,0,0,4,1,1,0,0,2,1,0,0,0,35,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
0,1,0,0,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1795,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,4,1,0,0,0,48,1,0,0,1,0,0,2,0,1,0,0,1,0,1,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,930,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,65,0,0,1,0,1,0,4,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,42,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9283,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,1,55,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,2
0,1,0,0,15,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1778,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,26,0,0,1,1,0,0,2,1,0,0,0,1,1,0,1,0,2,2
1,0,0,0,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,9629,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,4,0,0,1,0,24,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,2,1
1,0,0,0,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3931,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,4,0,0,0,1,46,0,0,1,0,0,1,1,0,0,1,0,2,1,0,1,0,2,2
1,0,0,0,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15857,1,0,0,0,0,1,0,0,0,0,2,1,0,1,0,3,0,0,1,0,43,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,2
0,0,0,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1101,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,1,0,0,0,27,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2712,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,1,0,0,41,1,0,0,0,1,0,1,0,0,1,0,2,1,0,1,0,2,1
1,0,0,0,18,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3966,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,1,0,0,0,33,1,0,0,1,0,0,3,0,0,1,0,1,0,1,1,0,2,1
0,1,0,0,48,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6681,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,4,0,0,0,1,38,0,0,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1
1,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11816,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,4,0,0,1,0,29,0,0,1,1,0,0,2,0,0,1,0,1,1,0,1,0,2,2
1,0,0,0,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2957,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,1,0,0,63,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5179,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,2,0,1,0,0,29,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2993,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,1,0,0,0,28,0,1,0,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6761,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,4,0,0,1,0,68,0,0,1,1,0,0,2,0,0,1,0,1,1,0,1,0,2,1
1,0,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,709,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,57,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
0,0,0,1,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4042,0,0,0,0,1,0,0,0,1,0,3,1,1,0,0,4,0,1,0,0,43,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,15,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3343,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,0,1,28,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3577,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,2,1,0,0,0,26,0,0,1,1,0,0,1,0,0,1,0,2,1,0,0,1,1,1
0,0,0,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2169,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,28,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,1
1,0,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2439,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,4,1,0,0,0,35,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,2
0,0,0,1,27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4526,0,0,0,1,0,0,1,0,0,0,4,1,1,0,0,2,1,0,0,0,32,0,1,0,0,1,0,2,0,1,0,0,2,0,1,1,0,1,1
1,0,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2389,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,1,0,0,1,0,27,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,2
1,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1382,0,1,0,0,0,0,0,0,1,0,4,1,1,0,0,1,1,0,0,0,26,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3590,1,0,0,0,0,0,0,1,0,0,2,1,0,1,0,2,0,1,0,0,29,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1
1,0,0,0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1940,1,0,0,0,0,0,1,0,0,0,3,1,0,1,0,4,0,0,0,1,36,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,2
0,0,0,1,36,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6614,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,34,0,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2171,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,1,0,0,38,1,0,0,0,1,0,2,0,1,0,0,1,1,0,0,1,1,1
1,0,0,0,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2606,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,4,0,1,0,0,28,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,2
0,0,0,1,12,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1592,0,0,0,1,0,0,0,0,1,0,3,0,1,0,0,2,0,1,0,0,35,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1
1,0,0,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3763,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,2,1,0,0,0,24,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1
1,0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3345,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,2,0,1,0,0,39,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,2,1
0,1,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2002,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,4,0,1,0,0,30,0,0,1,1,0,0,1,0,0,1,0,2,0,1,1,0,1,1
1,0,0,0,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1344,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,1,0,0,0,43,0,0,1,0,1,0,2,0,1,0,0,2,1,0,1,0,1,2
1,0,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1498,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,1,0,23,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,1,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,745,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,2,1,0,0,0,28,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
0,1,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2063,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,3,0,0,1,0,30,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,2
0,1,0,0,60,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6288,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,0,0,1,42,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,2
1,0,0,0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1845,1,0,0,0,0,0,1,0,0,0,4,0,0,0,1,1,0,1,0,0,46,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2859,0,0,0,0,1,1,0,0,0,0,4,1,1,0,0,4,0,0,0,1,38,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3590,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,3,0,0,1,0,40,0,0,1,0,1,0,3,1,0,0,0,2,0,1,1,0,1,1
1,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2145,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,1,0,24,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,2,2
0,0,0,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7393,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,4,0,1,0,0,43,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,1,1
1,0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7297,1,0,0,0,0,0,0,0,0,1,4,1,0,1,0,4,0,0,0,1,36,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2831,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,2,0,0,1,0,33,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,753,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,3,1,0,0,0,64,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2538,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,47,0,0,1,0,1,0,2,0,1,0,0,2,1,0,1,0,2,1
1,0,0,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8229,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,1,0,0,26,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,2,1
1,0,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1936,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,4,0,0,1,0,23,0,0,1,1,0,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1736,1,0,0,0,0,0,0,0,1,0,3,0,1,0,0,4,1,0,0,0,31,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
