StatusA11,StatusA12,StatusA13,StatusA14,Month,Credit_HistoryA30,Credit_HistoryA31,Credit_HistoryA32,Credit_HistoryA33,Credit_HistoryA34,PurposeA40,PurposeA41,PurposeA42,PurposeA43,PurposeA44,PurposeA45,PurposeA46,PurposeA48,PurposeA49,PurposeA410,Credit_Amount,SavingsA61,SavingsA62,SavingsA63,SavingsA64,SavingsA65,EmploymentA71,EmploymentA72,EmploymentA73,EmploymentA74,EmploymentA75,Investment_as_Income_Percentage,Sex,Other_Debtors101,Other_Debtors102,Other_Debtors103,Residence_Since,Property121,Property122,Property123,Property124,Age,Installment_PlansA141,Installment_PlansA142,Installment_PlansA143,Housing151,Housing152,Housing153,Number_of_Credits,Skill_LevelA171,Skill_LevelA172,Skill_LevelA173,Skill_LevelA174,People_Liable_For,TelephoneA191,TelephoneA192,Foreign_WorkerA201,Foreign_WorkerA202,Label,LabelPred
1,0,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2600,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,0,0,1,65,0,0,1,0,0,1,2,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1979,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,2,0,0,1,0,35,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,1,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2116,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,1,0,0,0,41,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,60,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15653,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,4,0,0,1,0,21,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,42,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4370,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,2,0,1,0,0,26,1,0,0,0,1,0,2,0,0,1,0,2,0,1,1,0,2,2
0,1,0,0,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1308,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,38,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4623,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,2,0,1,0,0,40,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,2,1
0,0,0,1,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1851,1,0,0,0,0,0,0,0,1,0,4,1,0,0,1,2,0,0,1,0,33,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1880,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,1,0,1,0,0,32,0,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1386,0,0,1,0,0,0,0,1,0,0,2,0,1,0,0,2,0,1,0,0,26,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
1,0,0,0,48,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7476,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,1,0,0,0,1,50,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,2
0,0,0,1,24,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2346,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,3,0,0,1,0,35,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,888,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,41,1,0,0,0,1,0,1,0,1,0,0,2,1,0,1,0,2,2
1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,900,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,23,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,21,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2241,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,2,1,0,0,0,50,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1050,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,1,0,1,0,0,35,0,1,0,0,1,0,2,0,0,0,1,1,0,1,1,0,1,1
0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1047,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,4,0,1,0,0,50,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3496,0,0,0,1,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,34,0,1,0,0,1,0,1,0,0,1,0,2,0,1,1,0,1,1
0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5742,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,2,0,0,1,0,31,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10366,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,4,0,1,0,0,42,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4530,1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,4,0,0,1,0,26,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,24,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5150,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,33,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,72,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5595,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,1,0,24,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1453,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,1,0,0,0,26,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1538,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,1,56,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5103,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,3,0,0,0,1,47,0,0,1,0,0,1,3,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9857,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,3,0,1,0,0,31,0,0,1,0,1,0,2,0,1,0,0,2,0,1,1,0,1,1
0,0,0,1,60,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6527,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,4,0,0,0,1,34,0,0,1,0,0,1,1,0,0,1,0,2,0,1,1,0,1,1
0,0,1,0,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1347,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,2,0,1,0,0,27,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2862,0,1,0,0,0,0,0,0,0,1,4,1,1,0,0,3,0,0,0,1,30,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,2
0,0,0,1,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2753,0,1,0,0,0,0,0,0,0,1,3,1,0,1,0,4,0,0,1,0,35,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,926,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,0,1,0,0,38,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
0,0,1,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1377,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,2,0,0,0,1,47,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,18,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,629,0,0,1,0,0,0,0,0,0,1,4,1,1,0,0,3,0,1,0,0,32,1,0,0,0,1,0,2,0,0,0,1,1,0,1,1,0,1,1
0,0,1,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1337,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,2,0,0,1,0,34,0,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,2,1
0,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,790,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,3,1,0,0,0,66,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,2
0,1,0,0,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6403,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,1,0,33,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,760,1,0,0,0,0,0,0,0,1,0,4,0,0,0,1,2,1,0,0,0,44,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3990,0,0,0,0,1,0,1,0,0,0,3,0,1,0,0,2,0,0,0,1,29,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
0,1,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,11560,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4,0,0,1,0,23,0,0,1,1,0,0,2,0,0,0,1,1,1,0,1,0,2,1
0,1,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1048,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,1,0,0,0,23,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,2
0,0,0,1,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3160,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,3,0,1,0,0,41,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1274,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,1,1,0,0,0,37,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
0,0,0,1,15,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3029,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,0,0,1,0,33,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2223,0,1,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,1,0,0,52,1,0,0,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1940,0,0,0,1,0,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,60,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,836,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,2,0,1,0,0,23,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,2,2
1,0,0,0,40,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5998,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,3,0,0,0,1,27,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,2,2
0,0,0,1,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6313,0,0,0,0,1,0,0,0,0,1,3,1,1,0,0,4,0,0,1,0,41,0,0,1,0,1,0,1,0,0,0,1,2,0,1,1,0,1,1
0,0,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2301,0,1,0,0,0,0,1,0,0,0,2,0,1,0,0,4,0,1,0,0,22,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,20,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,4272,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,4,0,1,0,0,24,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9271,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,1,0,24,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,2
0,1,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,590,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,3,1,0,0,0,26,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1
0,1,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,484,1,0,0,0,0,0,0,0,1,0,3,1,0,0,1,3,1,0,0,0,28,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1338,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,4,1,0,0,0,62,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,1,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3016,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,1,0,0,1,0,24,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,18,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3780,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,2,0,0,1,0,35,0,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,36,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8335,0,0,0,0,1,0,0,0,0,1,3,1,1,0,0,4,0,0,0,1,47,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2375,0,0,1,0,0,0,0,1,0,0,4,1,1,0,0,2,0,0,1,0,44,0,0,1,0,1,0,2,0,0,1,0,2,0,1,1,0,1,1
0,0,0,1,24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1559,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,4,0,0,1,0,50,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3422,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,1,0,0,47,1,0,0,0,1,0,3,0,0,1,0,2,0,1,1,0,1,1
1,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1364,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,4,1,0,0,0,59,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10875,1,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,0,0,1,0,45,0,0,1,0,1,0,2,0,0,1,0,2,0,1,1,0,1,1
0,0,0,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,894,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,3,0,1,0,0,40,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,36,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7678,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,4,0,0,1,0,40,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
0,0,1,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1343,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,1,0,0,0,46,0,0,1,0,1,0,2,0,0,1,0,2,1,0,0,1,1,1
1,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1422,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,2,0,0,0,1,27,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,2,1
0,0,0,1,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,6742,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,3,0,1,0,0,36,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,30,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2181,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,36,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,795,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,4,0,1,0,0,53,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,2
0,1,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2825,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,3,0,0,0,1,34,0,0,1,0,1,0,2,0,0,1,0,2,0,1,1,0,1,1
0,1,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,15672,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,1,0,23,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,2
1,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2442,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,43,0,1,0,0,1,0,4,0,0,0,1,2,0,1,1,0,1,1
0,0,0,1,36,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8947,0,0,0,0,1,0,0,0,1,0,3,1,1,0,0,2,0,0,1,0,31,0,1,0,0,1,0,1,0,0,0,1,2,0,1,1,0,1,1
0,0,0,1,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2186,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,4,1,0,0,0,33,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,0,1,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1386,0,0,0,0,1,0,0,1,0,0,4,1,1,0,0,2,1,0,0,0,40,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2991,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,4,0,0,1,0,25,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14896,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,4,0,0,0,1,68,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,2,1
1,0,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6872,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,1,0,0,55,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,2,2
0,0,0,1,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1533,1,0,0,0,0,0,1,0,0,0,4,1,0,1,0,1,0,1,0,0,43,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,2,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3621,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,4,0,0,1,0,31,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,2,1
1,0,0,0,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1893,1,0,0,0,0,0,0,1,0,0,4,0,0,0,1,4,0,1,0,0,29,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,24,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1231,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,4,0,1,0,0,57,0,0,1,1,0,0,2,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,28,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4006,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,0,0,1,0,45,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
0,1,0,0,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1715,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,1,0,0,1,0,26,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1514,0,1,0,0,0,0,0,1,0,0,4,1,0,0,1,2,1,0,0,0,22,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,1,0,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2923,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,28,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,0,1,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6289,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,0,1,0,0,33,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1409,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,4,1,0,0,0,64,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6579,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,2,0,0,0,1,29,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,12,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2390,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,3,0,0,1,0,50,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,804,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,38,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
