StatusA11,StatusA12,StatusA13,StatusA14,Month,Credit_HistoryA30,Credit_HistoryA31,Credit_HistoryA32,Credit_HistoryA33,Credit_HistoryA34,PurposeA40,PurposeA41,PurposeA42,PurposeA43,PurposeA44,PurposeA45,PurposeA46,PurposeA48,PurposeA49,PurposeA410,Credit_Amount,SavingsA61,SavingsA62,SavingsA63,SavingsA64,SavingsA65,EmploymentA71,EmploymentA72,EmploymentA73,EmploymentA74,EmploymentA75,Investment_as_Income_Percentage,Sex,Other_Debtors101,Other_Debtors102,Other_Debtors103,Residence_Since,Property121,Property122,Property123,Property124,Age,Installment_PlansA141,Installment_PlansA142,Installment_PlansA143,Housing151,Housing152,Housing153,Number_of_Credits,Skill_LevelA171,Skill_LevelA172,Skill_LevelA173,Skill_LevelA174,People_Liable_For,TelephoneA191,TelephoneA192,Foreign_WorkerA201,Foreign_WorkerA202,Label,LabelPred
0,0,0,1,15,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1532,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,3,0,0,1,0,31,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2302,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,0,1,0,31,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,2
0,1,0,0,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2273,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,1,0,0,1,0,32,0,0,1,0,1,0,2,0,0,1,0,2,1,0,1,0,1,1
0,1,0,0,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2631,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,4,0,0,1,0,28,0,0,1,1,0,0,2,0,0,1,0,1,0,1,1,0,2,1
1,0,0,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1374,0,0,0,0,1,1,0,0,0,0,4,0,1,0,0,3,0,1,0,0,75,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2032,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,0,1,60,0,0,1,0,0,1,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6350,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,1,0,0,31,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
0,0,1,0,18,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2864,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1,1,0,0,0,34,0,0,1,0,1,0,1,0,1,0,0,2,1,0,1,0,2,1
0,0,0,1,24,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2022,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,4,0,0,1,0,37,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,48,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,8858,0,0,0,0,1,0,0,0,1,0,2,1,1,0,0,1,0,0,0,1,35,0,0,1,0,0,1,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,996,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,4,1,0,0,0,23,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1995,0,1,0,0,0,0,1,0,0,0,4,1,1,0,0,1,0,0,1,0,27,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12389,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,4,0,0,0,1,37,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,2,1
0,1,0,0,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3979,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,1,0,0,1,0,41,0,0,1,0,1,0,2,0,0,1,0,2,0,1,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3234,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,4,1,0,0,0,23,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,2,1
0,1,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1082,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,27,0,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,36,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2820,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,4,0,0,1,0,27,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,2,1
0,1,0,0,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3124,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,3,1,0,0,0,49,1,0,0,0,1,0,2,0,1,0,0,2,1,0,1,0,1,1
1,0,0,0,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1217,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,3,1,0,0,0,47,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,2,1
0,0,0,1,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1572,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,4,1,0,0,0,36,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1358,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,3,0,0,1,0,40,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,2,1
0,1,0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,931,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,32,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
0,0,0,1,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3349,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,2,0,0,1,0,28,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,2,1
0,0,0,1,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2051,1,0,0,0,0,0,1,0,0,0,4,1,1,0,0,1,1,0,0,0,33,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,741,0,1,0,0,0,1,0,0,0,0,4,0,1,0,0,3,0,1,0,0,22,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,2
1,0,0,0,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3357,0,0,0,1,0,0,1,0,0,0,4,0,1,0,0,2,0,0,1,0,29,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3676,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,3,1,0,0,0,37,0,0,1,1,0,0,3,0,0,1,0,2,1,0,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3660,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,4,0,0,1,0,28,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1553,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,3,0,0,1,0,44,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
0,1,0,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1444,0,0,0,0,1,0,1,0,0,0,4,1,1,0,0,1,0,1,0,0,23,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1980,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,2,0,0,1,0,19,0,0,1,1,0,0,2,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1376,0,0,1,0,0,0,0,0,1,0,4,0,1,0,0,1,0,0,1,0,28,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1493,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,3,0,0,1,0,34,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1
1,0,0,0,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,750,1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,1,1,0,0,0,27,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,2,2
0,1,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1922,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,2,0,1,0,0,37,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,2,1
1,0,0,0,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3973,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,4,0,0,0,1,22,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,2
0,0,0,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2580,0,0,1,0,0,0,1,0,0,0,4,1,1,0,0,2,1,0,0,0,41,1,0,0,0,1,0,1,0,1,0,0,2,1,0,1,0,2,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2284,1,0,0,0,0,0,0,0,1,0,4,1,1,0,0,2,0,0,1,0,28,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,1,0,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1905,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,40,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1
0,0,0,1,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1123,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,4,0,0,1,0,29,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,2,1
0,1,0,0,48,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6560,0,1,0,0,0,0,0,0,1,0,3,1,1,0,0,2,0,1,0,0,24,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,2
0,1,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2969,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,3,0,1,0,0,25,0,0,1,1,0,0,2,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2476,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,1,0,0,0,46,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,20,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6148,0,1,0,0,0,0,0,0,0,1,3,1,1,0,0,4,0,0,1,0,31,1,0,0,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4380,0,1,0,0,0,0,0,1,0,0,3,1,1,0,0,4,0,0,1,0,35,0,0,1,0,1,0,1,0,1,0,0,2,0,1,1,0,1,1
0,0,0,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6761,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,0,0,0,1,45,0,0,1,0,1,0,2,0,0,0,1,2,0,1,1,0,1,1
1,0,0,0,24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2325,0,1,0,0,0,0,0,0,1,0,2,1,1,0,0,3,0,0,1,0,32,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,2
1,0,0,0,39,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,14179,0,0,0,0,1,0,0,0,1,0,4,1,1,0,0,4,0,1,0,0,30,0,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1797,1,0,0,0,0,0,1,0,0,0,3,1,1,0,0,1,0,1,0,0,28,1,0,0,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
1,0,0,0,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2511,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,4,0,0,1,0,23,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,428,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,0,0,49,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,30,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5771,1,0,0,0,0,0,0,0,1,0,4,0,1,0,0,2,0,0,1,0,25,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5045,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,4,0,0,1,0,59,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,1,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1155,1,0,0,0,0,0,0,0,0,1,3,1,0,0,1,3,1,0,0,0,40,1,0,0,0,1,0,2,0,1,0,0,1,1,0,1,0,1,1
0,1,0,0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1941,0,0,0,1,0,0,0,1,0,0,4,1,1,0,0,2,0,1,0,0,35,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,1
0,1,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1188,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,4,0,1,0,0,39,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,2,1
0,0,1,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2892,1,0,0,0,0,0,0,0,0,1,3,1,1,0,0,4,0,0,0,1,51,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,36,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7432,1,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,1,0,0,54,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,2
1,0,0,0,18,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1345,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,3,1,0,0,0,26,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4165,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,0,0,1,0,36,0,1,0,0,1,0,2,0,0,1,0,2,1,0,1,0,2,1
1,0,0,0,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1216,1,0,0,0,0,0,1,0,0,0,4,0,1,0,0,3,0,0,1,0,23,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,2,2
1,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1082,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,0,1,0,48,1,0,0,0,1,0,2,0,0,1,0,1,1,0,1,0,2,2
0,0,0,1,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,886,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,2,0,0,1,0,21,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1471,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,0,0,1,35,0,0,1,0,0,1,2,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1474,0,1,0,0,0,0,1,0,0,0,4,1,1,0,0,3,1,0,0,0,33,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3959,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0,2,0,1,0,0,29,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,1
0,0,0,1,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2210,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,1,0,0,0,25,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,2,1
0,0,0,1,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7409,0,0,0,0,1,0,0,0,0,1,3,1,1,0,0,2,0,1,0,0,37,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,652,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,4,0,1,0,0,24,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1
0,1,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4057,1,0,0,0,0,0,0,0,1,0,3,1,1,0,0,3,0,0,1,0,43,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,2,1
0,0,0,1,15,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1829,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,46,0,0,1,0,1,0,2,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2625,1,0,0,0,0,0,0,0,0,1,2,1,0,0,1,4,0,1,0,0,43,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,2,1
0,0,0,1,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1278,1,0,0,0,0,0,0,0,0,1,4,1,1,0,0,1,1,0,0,0,36,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1107,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,2,1,0,0,0,20,0,0,1,1,0,0,1,0,0,0,1,2,0,1,1,0,1,1
0,0,0,1,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4454,1,0,0,0,0,0,0,1,0,0,4,0,1,0,0,4,1,0,0,0,34,0,0,1,0,1,0,2,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2142,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,2,1,0,0,0,28,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
0,0,0,1,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2848,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,2,1,0,0,0,32,0,0,1,0,1,0,1,0,0,1,0,2,1,0,1,0,1,1
1,0,0,0,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1366,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,4,0,1,0,0,22,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1867,0,0,0,0,1,0,0,0,0,1,4,1,1,0,0,4,0,0,1,0,58,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,1
1,0,0,0,24,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1747,1,0,0,0,0,0,1,0,0,0,4,1,0,1,0,1,0,1,0,0,24,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1
0,1,0,0,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1919,0,1,0,0,0,0,1,0,0,0,4,1,1,0,0,3,0,0,0,1,30,0,1,0,0,1,0,2,0,0,0,1,1,1,0,1,0,2,1
0,0,0,1,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1546,1,0,0,0,0,0,0,1,0,0,3,1,1,0,0,2,1,0,0,0,31,0,0,1,0,1,0,1,0,1,0,0,2,1,0,0,1,1,1
1,0,0,0,24,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3349,0,0,1,0,0,0,1,0,0,0,4,1,1,0,0,4,0,0,0,1,30,0,0,1,0,0,1,1,0,0,1,0,2,0,1,1,0,2,2
0,1,0,0,24,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4113,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,4,0,0,1,0,28,0,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,2,1
0,0,0,1,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10974,1,0,0,0,0,1,0,0,0,0,4,0,1,0,0,2,0,0,1,0,26,0,0,1,0,1,0,2,0,0,0,1,1,0,1,1,0,2,1
0,0,0,1,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3556,0,0,0,0,1,0,0,1,0,0,3,1,1,0,0,2,0,0,0,1,29,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
0,0,0,1,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3568,1,0,0,0,0,0,0,0,0,1,4,0,1,0,0,2,0,0,1,0,54,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1
0,1,0,0,30,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8386,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,2,0,1,0,0,49,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,2,1
1,0,0,0,36,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3959,1,0,0,0,0,1,0,0,0,0,4,1,1,0,0,3,0,1,0,0,30,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,2
1,0,0,0,30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3857,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,1,0,0,40,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1
1,0,0,0,45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1845,1,0,0,0,0,0,0,1,0,0,4,1,1,0,0,4,0,0,0,1,23,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,2,2
0,1,0,0,45,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4576,0,1,0,0,0,1,0,0,0,0,3,1,1,0,0,4,0,0,1,0,27,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,1
